bookID,title,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10075,Clockwork (Cover to Cover),3.87,185549695X,9.78186E+12,eng,0,24,1,7/29/2002,BBC Audiobooks,Philip Pullman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079,Mary Queen of Scots,4.05,038531129X,9.78039E+12,eng,568,12235,306,9/1/1993,Delta,Antonia Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,Mary Queen of Scots and the Murder of Lord Darnley,4.04,712664564,9.78071E+12,eng,640,4947,119,2/5/2004,Pimlico,Alison Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,On the Trail of Mary  Queen of Scots,3.25,946487502,9.78095E+12,eng,192,12,1,6/1/1999,Luath Press Ltd,J. Keith Cheetham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10084,River of Blue Fire (Otherland  #2),4.02,886778441,9.78089E+12,eng,675,13383,235,9/1/1999,Daw Books,Tad Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10089,Mary  Queen of Scots: Queen Without a Country,3.83,439194040,9.78044E+12,eng,202,4825,148,5/1/2002,Scholastic,Kathryn Lasky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,Mountain of Black Glass (Otherland  #3),4.05,886779065,9.78089E+12,eng,749,13265,163,9/12/2000,Daw Books,Tad Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost,3.72,1860645887,9.78186E+12,eng,224,39,6,5/4/2001,Tauris Parke Paperbacks,Jenny Wormald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097,Queen of Scots: The True Life of Mary Stuart,3.93,618254110,9.78062E+12,eng,581,1882,155,4/7/2004,Houghton Mifflin,John Guy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10105,The Last Wife of Henry VIII,3.89,312352182,9.78031E+12,en-US,326,10702,366,10/3/2006,St. Martin's Press,Carolly Erickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10106,The Children of Henry VIII,4.05,345407865,9.78035E+12,eng,385,11134,418,7/8/1997,Ballantine Books,Alison Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10107,The Last Days of Henry VIII,4.14,60837330,9.78006E+12,eng,368,1523,23,9/20/2005,William Morrow,Robert Hutchinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10108,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,4.26,312194390,9.78031E+12,eng,939,24108,822,9/15/1998,Griffin,Margaret George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10112,Henry VIII (Shakespeare  Pelican),3.54,140714758,9.78014E+12,eng,126,93,14,8/1/2001,Penguin Classics,William Shakespeare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10115,The Memoirs of Cleopatra,4.18,330353829,9.78033E+12,eng,1139,15616,913,1/10/1998,MacMillan General Books,Margaret George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118,Saint George and the Dragon,4.18,316367958,9.78032E+12,eng,32,6935,389,9/4/1990,Little  Brown Books for Young Readers,Margaret Hodges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10126,Kiss Me Like a Stranger: My Search for Love and Art,3.9,312337078,9.78031E+12,eng,261,3668,419,3/7/2006,St. Martin's Griffin,Gene Wilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134,Wie ich eines schönen Morgens im April das 100%ige Mädchen sah,3.8,3499222507,9.7835E+12,ger,218,44,2,8/1/1998,Rowohlt Tb,Haruki Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10147,The Complete Sherlock Holmes  Volume I,4.49,1593080344,9.78159E+12,eng,709,26794,278,9/1/2003,Barnes  Noble Classics,Arthur Conan Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148,The Complete Sherlock Holmes  Volume II,4.47,1593080409,9.78159E+12,eng,709,874,57,10/1/2003,Barnes  Noble Classics,Arthur Conan Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10156,The Last of Her Kind,3.72,312425945,9.78031E+12,eng,391,1459,242,12/12/2006,Picador USA,Sigrid Nunez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10165,Anatomy of Love: A Natural History of Mating  Marriage  and Why We Stray,3.94,449908976,9.78045E+12,en-US,432,501,36,1/3/1994,Ballantine Books,Helen Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170,The Devil's in the Details (A Camilla MacPhee Mystery  #4),4,189491712X,9.78189E+12,eng,320,63,11,10/1/2004,Napoleon and Co,Mary Jane Maffini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172,Wigfield: The Can-Do Town That Just May Not,3.58,1565117727,9.78157E+12,eng,5,81,19,5/19/2004,Highbridge Audio,Amy Sedaris,Paul Dinello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173,The SantaLand Diaries and Season's Greetings,4.18,822216310,9.78082E+12,eng,54,584,34,12/1/1998,Dramatists Play Service,David Sedaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10174,Jenny and the Jaws of Life: Short Stories,3.74,312306180,9.78031E+12,en-US,272,1307,178,9/14/2002,St. Martin's Griffin,Jincy Willett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,Venac sonetnih venaca; Puževa srma,0,8644101277,9.78864E+12,srp,222,0,0,1/1/1996,"Izdavačka agencija ""Draganić""",Dobrica Erić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10203,View With a Grain of Sand: Selected Poems,4.33,156002167,9.78016E+12,eng,214,3479,211,5/26/1995,Mariner Books,Wisława Szymborska,Clare Cavanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10204,View with a Grain of Sand: Selected Poems,4.33,571191630,9.78057E+12,eng,214,33,7,10/23/1996,Faber  Faber,Wisława Szymborska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205,Poems New and Collected,4.43,156011468,9.78016E+12,eng,296,2561,120,11/16/2000,Mariner Books,Wisława Szymborska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,4.36,691013802,9.78069E+12,eng,232,229,22,8/21/1981,Princeton University Press,Wisława Szymborska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208,Miracle Fair: Selected Poems,4.42,393323854,9.78039E+12,eng,159,482,47,11/17/2002,W. W. Norton  Company,Wisława Szymborska,Czesław Miłosz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210,Jane Eyre,4.12,142437204,9.78014E+12,eng,532,1409369,27884,2/4/2003,Penguin,Charlotte Brontë,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10215,The Far Pavilions,4.21,517333414,9.78052E+12,eng,0,19,4,12/12/1988,Random House Value Publishing,M.M. Kaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10217,Death in Kashmir,3.95,312263104,9.78031E+12,eng,256,1511,104,12/1/2000,St. Martins Press-3PL,M.M. Kaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10219,The Sun in the Morning: My Early Years in India and England,4.22,312049994,9.78031E+12,en-US,454,249,39,9/1/1990,St. Martin's Press,M.M. Kaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10220,Death in the Andamans,3.93,312252811,9.78031E+12,eng,272,845,57,2/11/2000,Minotaur Books,M.M. Kaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10221,Death in Berlin,3.89,312263082,9.78031E+12,eng,272,889,62,6/8/2000,Minotaur Books,M.M. Kaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10222,The Far Pavilions,4.21,031215125X,9.78031E+12,en-US,958,37064,1028,1/15/1997,St. Martin's Griffin,M.M. Kaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224,Enchanted Evening,4.38,312265816,9.78031E+12,eng,368,99,11,12/5/2000,St. Martin's Press,M.M. Kaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10232,Pathologies of Power: Health  Human Rights and the New War on the Poor,4.25,520243269,9.78052E+12,eng,438,3994,212,11/22/2004,University of California Press,Paul Farmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10233,Infections and Inequalities: The Modern Plagues,4.09,520229134,9.78052E+12,eng,424,2534,80,2/23/2001,University of California Press,Paul Farmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10235,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer  a Man Who Would Cure the World,4.21,812973011,9.78081E+12,eng,333,63813,4347,8/31/2004,Random House Trade,Tracy Kidder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,3.97,1570625190,9.78157E+12,eng,366,14183,398,1/4/2000,Shambhala,Fritjof Capra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10255,Dr. Mary's Monkey: How the Unsolved Murder of a Doctor  a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald  the JFK Assassination and Emerging Global Epidemics,3.92,977795306,9.78098E+12,eng,374,1023,164,4/1/2007,Trine Day,Edward T. Haslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261,The Art of Richard P. Feynman,4.31,2884490477,9.78288E+12,en-US,174,13,2,7/1/1995,Routledge,Michelle Feynman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10263,The Early History of God: Yahweh and the Other Deities in Ancient Israel,4.03,080283972X,9.7808E+12,eng,243,238,29,8/28/2002,Eerdmans,Mark S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269,Haiti  History  and the Gods,3.95,520213688,9.78052E+12,eng,362,37,1,3/10/1998,University of California Press,Joan Dayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270,Acts of God: The Unnatural History of Natural Disaster in America,3.72,195309685,9.7802E+12,eng,309,104,8,6/1/2006,Oxford University Press  USA,Ted Steinberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10285,The World's Religions,4.07,62508113,9.78006E+12,eng,416,8741,306,9/13/1991,HarperOne,Huston Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289,Introduction to World Religions,3.78,800637143,9.7808E+12,eng,495,44,4,3/24/2005,Augsburg Fortress Publishing,Christopher Partridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10303,FDR's Folly: How Roosevelt and His New Deal Prolonged the Great Depression,4,140005477X,9.7814E+12,eng,352,481,45,9/28/2004,Crown Forum,Jim  Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10308,Folly and Glory (The Berrybender Narratives  #4),3.87,743262727,9.78074E+12,en-US,358,1341,88,8/8/2005,Simon  Schuster,Larry McMurtry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10310,The Argumentative Indian: Writings on Indian History  Culture and Identity,3.8,031242602X,9.78031E+12,eng,432,6550,337,9/5/2006,Picador,Amartya Sen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10311,Argumentative Indian: Writings On Indian History Culture And Identity,3.8,713996870,9.78071E+12,eng,391,29,7,6/28/2005,Allen Lane,Amartya Sen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10324,Things to Bring  S#!t to Do: And Other Inventories of Anxiety: My Life in Lists,3.67,1584795425,9.78158E+12,eng,160,48,12,10/1/2006,Stewart  Tabori and Chang,Karen Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10329,Dumpy's Valentine,3.31,60885734,9.78006E+12,eng,24,22,4,12/12/2006,Julie Andrews Collection,Julie Andrews Edwards,Tony Walton,Ruby Randig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10332,Mandy,4.24,61131628,9.78006E+12,eng,320,9944,846,8/15/2006,HarperCollins,Julie Andrews Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10340,Giraffes Can't Dance,4.3,1846162661,9.78185E+12,eng,32,15,3,6/1/2006,Orchard Books,Giles Andreae,Hugh Laurie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346,The Medici Giraffe and Other Tales of Exotic Animals and Power,3.53,316525650,9.78032E+12,eng,414,224,37,8/21/2006,Little  Brown and Company,Marina Belozerskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10347,The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation),3.87,976882302,9.78098E+12,eng,32,37,9,6/1/2006,Arbordale Publishing,David A. Ufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10370,Where the Red Fern Grows with Connections,4.37,30547741,9.78003E+12,eng,288,121,5,9/1/1998,Holt McDougal,Wilson Rawls,Borden Deal,Kemp P. Battle,Robert Bethke,Harold Courlander,Maya Angelou,Nicholasa Mohr,Dick Perry,John R. Erickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372,Summer of the Monkeys,4.03,440415802,9.78044E+12,eng,288,11150,794,12/29/1998,Yearling,Wilson Rawls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382,Dreams from My Father: A Story of Race and Inheritance,3.88,307383415,9.78031E+12,en-US,442,1225,181,1/9/2007,Crown,Barack Obama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10403,Doctor Who: Cat's Cradle-Time's Crucible,3.22,426203658,9.78043E+12,eng,275,589,40,2/20/1992,Virgin Publishing,Marc Platt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10404,Doctor Who: Cat's Cradle-Witch Mark,3.22,426203682,9.78043E+12,eng,256,399,25,6/18/1992,Virgin Publishing,Andrew    Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10405,Doctor Who: Cat's Cradle-Warhead,3.51,426203674,9.78043E+12,eng,262,410,34,4/16/1992,Virgin Publishing,Andrew Cartmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,3.66,141694740X,9.78142E+12,eng,208,52688,2463,12/26/2006,Gallery Books,Greg Behrendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10414,Do Not Open This Book,3.9,439698391,9.78044E+12,eng,40,547,185,3/1/2006,Scholastic Press,Michaela Muntean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10416,Not Your Mother's Slow Cooker Cookbook,3.78,1558322450,9.78156E+12,en-US,520,5695,87,12/21/2004,Harvard Common Press,Beth Hensperger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10417,Hands Are Not for Hitting (Ages 4-7),4.04,1575420775,9.78158E+12,eng,35,309,45,2/1/2001,Free Spirit Publishing,Martine Agassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10420,Not So Big House,4.07,1561583766,9.78156E+12,eng,208,1327,149,4/20/2001,Taunton Press,Sarah Susanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10421,Rodinsky's Room,3.85,1862073295,9.78186E+12,eng,362,199,19,2/1/2000,Granta UK,Rachel Lichtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10427,The Rough Guide to Cuba 3,3.82,1843534096,9.78184E+12,eng,640,7,1,6/20/2005,Rough Guides,Fiona McAuslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10429,Cuba: A New History,4.06,300111142,9.7803E+12,en-GB,384,311,39,11/11/2005,Yale University Press,Richard Gott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10431,Cuba 15,3.45,385732333,9.78039E+12,eng,304,1054,145,3/8/2005,Ember,Nancy Osa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433,Cuba (Jake Grafton #7),3.82,312971397,9.78031E+12,eng,461,1452,63,5/15/2000,St. Martin's Paperbacks,Stephen Coonts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10441,The Memory Keeper's Daughter,3.67,143037145,9.78014E+12,eng,401,535636,17550,5/30/2006,Penguin Books,Kim Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10445,Too Far to Go: The Maples Stories,4.02,449200167,9.78045E+12,eng,256,361,35,6/12/1982,Fawcett Books,John Updike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10456,Far to Go (Margaret Thursday  #2),3.81,440424941,9.78044E+12,eng,161,167,9,2/1/1986,Yearling,Noel Streatfeild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10460,The Children on the Top Floor,3.79,440412242,9.78044E+12,en-GB,180,148,17,7/1/1985,Yearling,Noel Streatfeild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10461,Desolation Angels,3.93,1573225053,9.78157E+12,eng,432,9646,273,9/1/1995,Riverhead Books,Jack Kerouac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,4.41,1556434308,9.78156E+12,en-US,784,2948,144,11/5/2002,North Atlantic Books,Paul Pitchford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,4.2,140250328,9.78014E+12,eng,464,212,18,7/1/1999,Penguin Books,Rebecca  Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10474,The Discomfort Zone: A Personal Journey,3.4,1598870548,9.7816E+12,en-US,6,43,15,8/28/2006,HighBridge Company,Jonathan Franzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10476,The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,3.93,452280680,9.78045E+12,eng,224,363,50,8/1/2000,Plume,Eugene Linden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10490,Postscript to the Name of the Rose,4.05,015173156X,9.78015E+12,eng,84,661,34,1/1/1984,Houghton Mifflin Harcourt P,Umberto Eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10495,El nombre de la rosa,4.12,8497592581,9.7885E+12,spa,782,158,11,2/28/2006,DeBolsillo,Umberto Eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10500,Baby Names for Dummies,3.32,764543407,9.78076E+12,eng,364,13,7,5/1/2005,For Dummies,Margaret  Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10503,The Mysterious Flame of Queen Loana,3.35,156030438,9.78016E+12,eng,480,8263,624,6/5/2006,Mariner Books,Umberto Eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10505,History of Beauty,3.78,847826465,9.78085E+12,eng,432,47625,186,11/13/2004,Rizzoli,Umberto Eco,Alastair McEwen,Agnolo di Cosimo Bronzino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10507,Baudolino,3.74,156029065,9.78016E+12,eng,527,16116,698,10/6/2003,Harcourt,Umberto Eco,R.C.S. Libri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10514,Travels in Hyperreality,3.89,156913216,9.78016E+12,eng,324,2021,78,5/27/1990,Mariner Books,Umberto Eco,William Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10517,How to Travel with a Salmon and Other Essays,3.85,015600125X,9.78016E+12,eng,256,218,26,9/15/1995,Mariner Books,Umberto Eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10518,A Theory of Semiotics,4.01,253202175,9.78025E+12,eng,368,1035,34,2/1/1978,Indiana University Press,Umberto Eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10519,Art and Beauty in the Middle Ages,3.99,300093047,9.7803E+12,en-US,144,994,35,2/8/2002,Yale University Press,Umberto Eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10525,Mouse or Rat?: Translation as Negotiation,3.8,753817985,9.78075E+12,eng,208,311,27,9/28/2004,Orion Publishing Co.,Umberto Eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10528,The Role of the Reader: Explorations in the Semiotics of Texts,4.06,025320318X,9.78025E+12,eng,288,224,5,7/22/1979,Indiana University Press,Umberto Eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10529,Libraries,4.28,3829601867,9.78383E+12,eng,271,303,44,8/20/2014,Schirmer/Mosel,Candida Höfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534,The Art of War,3.97,1590302257,9.78159E+12,eng,273,235924,5869,1/11/2005,Shambhala,Sun Tzu,Pulat Otkan,Giray Fidan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536,Sun Tzu: The Art of War for Managers; 50 Strategic Rules,3.8,1580624596,9.78158E+12,eng,224,316,12,1/1/2001,Adams Media,Sun Tzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10537,The Art of War,3.97,1402561016,9.7814E+12,eng,5,72,22,6/1/2003,Recorded Books  Inc.,Sun Tzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10539,The Lost Continent:  Travels in Small-town America,3.83,552998087,9.78055E+12,eng,379,729,78,1/2/1999,Black Swan,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10541,Made in America: An Informal History of the English Language in the United States,3.91,380713810,9.78038E+12,eng,364,10836,613,10/23/2001,Avon Books,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10545,Ulysses,3.73,141182806,9.78014E+12,en-US,933,1517,235,3/30/2000,Penguin Books Ltd,James Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10546,The Long-Lost Map (Ulysses Moore #2),4,043977439X,9.78044E+12,eng,272,1693,76,7/1/2006,Scholastic Inc.,Pierdomenico Baccalario,Leah D. Janeczko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10552,The Wicked Wit of Charles Dickens,3.55,1854790471,9.78185E+12,eng,162,30,6,9/1/2002,Michael O'Mara,Shelley Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10559,The Three Musketeers,4.07,1593081480,9.78159E+12,eng,761,1149,147,11/25/2004,Barnes  Noble Classics,Alexandre Dumas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10561,The Three Musketeers,4.07,1596009705,9.7816E+12,eng,24,54,11,7/25/2005,Brilliance Audio,Alexandre Dumas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562,The Three Musketeers (Great Illustrated Classics),4.08,1577658035,9.78158E+12,eng,236,1379,56,12/3/2005,Baronet Books,Malvina G. Vogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10563,The Three Musketeers (The d'Artagnan Romances. #1),4.07,1853260401,9.78185E+12,eng,592,820,92,5/5/2001,Wordsworth Editions,Alexandre Dumas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566,Lisey's Story,3.68,743289412,9.78074E+12,eng,513,59097,2709,10/24/2006,Scribner,Stephen King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10568,King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,4.13,881507199,9.78088E+12,eng,544,4866,78,10/9/2006,Countryman Press,King Arthur Flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
